"s","design_x","design_y","description"
5,178,33,Crossable
10,178,34,Crossable
4,178,35,Crossable
2,178,36,Crossable
6,178,37,Crossable
2,178,38,Crossable
8,178,39,Crossable
3,178,40,Crossable
1,178,41,Crossable
3,178,42,Crossable
3,178,43,Crossable
2,178,44,Crossable
4,178,45,Crossable
,178,46,Crossable
,178,47,Crossable
2,178,48,Crossable
,178,49,Crossable
2,178,50,Crossable
,178,51,Crossable
,178,52,Crossable
,178,53,Crossable
1,178,54,Crossable
,178,55,Crossable
1,178,56,Crossable
1,178,57,Crossable
,178,58,Crossable
,178,59,Crossable
,178,60,Crossable
,178,61,Crossable
,178,62,Crossable
,178,63,Crossable
,178,64,Crossable
,178,65,Crossable
2,178,66,Crossable
,178,67,Crossable
,178,68,Crossable
,178,69,Crossable
6,178,70,Crossable
3,178,71,Crossable
,178,72,Crossable
5,178,73,Crossable
4,178,74,Crossable
4,178,75,Crossable
2,178,76,Crossable
3,178,77,Crossable
2,178,78,Crossable
4,178,79,Crossable
3,178,80,Crossable
3,178,81,Crossable
5,178,82,Crossable
5,178,83,Crossable
15,178,84,Crossable
10,178,85,Crossable
9,178,86,Crossable
11,178,87,Crossable
8,178,88,Crossable
10,178,89,Crossable
5,178,90,Crossable
6,178,91,Crossable
2,178,92,Crossable
4,178,93,Crossable
3,178,94,Crossable
2,178,95,Crossable
1,178,96,Crossable
1,178,97,Crossable
4,178,98,Crossable
1,178,99,Crossable
2,178,100,Crossable
1,178,101,Crossable
,178,102,Crossable
1,178,103,Crossable
2,178,104,Shelf
,178,105,Shelf
3,178,106,Shelf
2,178,107,Wall
,178,108,Wall
,179,1,Wall
,179,2,Wall
,179,3,Shelf
,179,4,Shelf
,179,5,Shelf
,179,6,Crossable
1,179,7,Crossable
,179,8,Crossable
,179,9,Crossable
5,179,10,Crossable
4,179,11,Crossable
4,179,12,Crossable
7,179,13,Crossable
3,179,14,Crossable
3,179,15,Crossable
1,179,16,Crossable
3,179,17,Crossable
5,179,18,Crossable
1,179,19,Crossable
1,179,20,Crossable
4,179,21,Crossable
4,179,22,Crossable
9,179,23,Crossable
7,179,24,Crossable
10,179,25,Crossable
9,179,26,Crossable
6,179,27,Crossable
4,179,28,Crossable
7,179,29,Crossable
8,179,30,Crossable
9,179,31,Crossable
4,179,32,Crossable
4,179,33,Crossable
4,179,34,Crossable
2,179,35,Crossable
1,179,36,Crossable
2,179,37,Crossable
1,179,38,Crossable
2,179,39,Crossable
6,179,40,Crossable
3,179,41,Crossable
1,179,42,Crossable
2,179,43,Crossable
6,179,44,Crossable
2,179,45,Crossable
,179,46,Crossable
,179,47,Crossable
,179,48,Crossable
1,179,49,Crossable
,179,50,Crossable
1,179,51,Crossable
1,179,52,Crossable
,179,53,Crossable
,179,54,Crossable
,179,55,Crossable
,179,56,Crossable
,179,57,Crossable
,179,58,Crossable
,179,59,Crossable
,179,60,Crossable
,179,61,Crossable
,179,62,Crossable
,179,63,Crossable
,179,64,Crossable
,179,65,Crossable
1,179,66,Crossable
2,179,67,Crossable
4,179,68,Crossable
2,179,69,Crossable
4,179,70,Crossable
2,179,71,Crossable
2,179,72,Crossable
4,179,73,Crossable
3,179,74,Crossable
2,179,75,Crossable
4,179,76,Crossable
2,179,77,Crossable
2,179,78,Crossable
4,179,79,Crossable
5,179,80,Crossable
5,179,81,Crossable
8,179,82,Crossable
5,179,83,Crossable
6,179,84,Crossable
6,179,85,Crossable
12,179,86,Crossable
13,179,87,Crossable
8,179,88,Crossable
7,179,89,Crossable
8,179,90,Crossable
2,179,91,Crossable
5,179,92,Crossable
1,179,93,Crossable
,179,94,Crossable
2,179,95,Crossable
5,179,96,Crossable
2,179,97,Crossable
2,179,98,Crossable
,179,99,Crossable
3,179,100,Crossable
1,179,101,Crossable
2,179,102,Crossable
2,179,103,Crossable
2,179,104,Shelf
,179,105,Shelf
1,179,106,Shelf
,179,107,Wall
,179,108,Wall
,180,1,Wall
,180,2,Wall
,180,3,Shelf
,180,4,Shelf
,180,5,Shelf
,180,6,Crossable
,180,7,Crossable
,180,8,Crossable
,180,9,Crossable
2,180,10,Crossable
,180,11,Crossable
4,180,12,Crossable
6,180,13,Crossable
2,180,14,Crossable
3,180,15,Crossable
2,180,16,Crossable
3,180,17,Crossable
2,180,18,Crossable
,180,19,Crossable
2,180,20,Crossable
1,180,21,Crossable
4,180,22,Crossable
6,180,23,Crossable
13,180,24,Crossable
12,180,25,Crossable
6,180,26,Crossable
7,180,27,Crossable
5,180,28,Crossable
5,180,29,Crossable
1,180,30,Crossable
6,180,31,Crossable
5,180,32,Crossable
2,180,33,Crossable
4,180,34,Crossable
3,180,35,Crossable
1,180,36,Crossable
4,180,37,Crossable
3,180,38,Crossable
,180,39,Crossable
1,180,40,Crossable
1,180,41,Crossable
1,180,42,Crossable
2,180,43,Crossable
2,180,44,Crossable
7,180,45,Crossable
2,180,46,Crossable
3,180,47,Crossable
,180,48,Crossable
,180,49,Crossable
,180,50,Crossable
,180,51,Crossable
,180,52,Crossable
,180,53,Crossable
,180,54,Crossable
,180,55,Crossable
,180,56,Crossable
,180,57,Crossable
,180,58,Crossable
,180,59,Crossable
,180,60,Crossable
,180,61,Crossable
,180,62,Crossable
,180,63,Crossable
,180,64,Crossable
,180,65,Crossable
,180,66,Crossable
,180,67,Crossable
2,180,68,Crossable
,180,69,Crossable
,180,70,Crossable
1,180,71,Crossable
2,180,72,Crossable
3,180,73,Crossable
1,180,74,Crossable
4,180,75,Crossable
2,180,76,Crossable
,180,77,Crossable
2,180,78,Crossable
3,180,79,Crossable
,180,80,Crossable
3,180,81,Crossable
3,180,82,Crossable
3,180,83,Crossable
3,180,84,Crossable
8,180,85,Crossable
8,180,86,Crossable
6,180,87,Crossable
12,180,88,Crossable
9,180,89,Crossable
10,180,90,Crossable
1,180,91,Crossable
1,180,92,Crossable
1,180,93,Crossable
,180,94,Crossable
1,180,95,Crossable
3,180,96,Crossable
4,180,97,Crossable
1,180,98,Crossable
1,180,99,Crossable
,180,100,Crossable
2,180,101,Crossable
,180,102,Crossable
3,180,103,Crossable
1,180,104,Shelf
1,180,105,Shelf
,180,106,Shelf
,180,107,Wall
,180,108,Wall
,181,1,Wall
,181,2,Wall
,181,3,Shelf
,181,4,Shelf
,181,5,Shelf
,181,6,Crossable
,181,7,Crossable
,181,8,Crossable
,181,9,Crossable
,181,10,Crossable
,181,11,Crossable
1,181,12,Crossable
3,181,13,Crossable
6,181,14,Crossable
5,181,15,Crossable
6,181,16,Crossable
4,181,17,Crossable
,181,18,Crossable
3,181,19,Crossable
2,181,20,Crossable
,181,21,Crossable
5,181,22,Crossable
9,181,23,Crossable
11,181,24,Crossable
12,181,25,Crossable
4,181,26,Crossable
4,181,27,Crossable
1,181,28,Crossable
1,181,29,Crossable
,181,30,Crossable
,181,31,Crossable
2,181,32,Crossable
1,181,33,Crossable
5,181,34,Crossable
,181,35,Crossable
,181,36,Crossable
,181,37,Crossable
1,181,38,Crossable
1,181,39,Crossable
1,181,40,Crossable
1,181,41,Crossable
,181,42,Crossable
2,181,43,Crossable
2,181,44,Crossable
,181,45,Crossable
,181,46,Crossable
,181,47,Crossable
1,181,48,Crossable
1,181,49,Crossable
,181,50,Crossable
,181,51,Crossable
,181,52,Crossable
,181,53,Crossable
,181,54,Crossable
,181,55,Crossable
,181,56,Crossable
,181,57,Crossable
,181,58,Crossable
,181,59,Crossable
,181,60,Crossable
,181,61,Crossable
,181,62,Crossable
,181,63,Crossable
,181,64,Crossable
,181,65,Crossable
,181,66,Crossable
1,181,67,Crossable
1,181,68,Crossable
1,181,69,Crossable
,181,70,Crossable
1,181,71,Crossable
2,181,72,Crossable
1,181,73,Crossable
4,181,74,Crossable
4,181,75,Crossable
3,181,76,Crossable
,181,77,Crossable
3,181,78,Crossable
5,181,79,Crossable
1,181,80,Crossable
2,181,81,Crossable
2,181,82,Crossable
4,181,83,Crossable
4,181,84,Crossable
1,181,85,Crossable
3,181,86,Crossable
10,181,87,Crossable
7,181,88,Crossable
8,181,89,Crossable
5,181,90,Crossable
5,181,91,Crossable
4,181,92,Crossable
,181,93,Crossable
,181,94,Crossable
2,181,95,Crossable
4,181,96,Crossable
4,181,97,Crossable
2,181,98,Crossable
1,181,99,Crossable
1,181,100,Crossable
,181,101,Crossable
,181,102,Crossable
,181,103,Crossable
1,181,104,Shelf
1,181,105,Shelf
,181,106,Shelf
1,181,107,Wall
,181,108,Wall
,182,1,Wall
,182,2,Wall
,182,3,Shelf
,182,4,Shelf
,182,5,Shelf
,182,6,Crossable
,182,7,Crossable
,182,8,Crossable
,182,9,Crossable
,182,10,Crossable
,182,11,Crossable
1,182,12,Crossable
1,182,13,Crossable
5,182,14,Crossable
7,182,15,Crossable
5,182,16,Crossable
,182,17,Crossable
1,182,18,Crossable
,182,19,Crossable
2,182,20,Crossable
5,182,21,Crossable
4,182,22,Crossable
11,182,23,Crossable
17,182,24,Crossable
8,182,25,Crossable
4,182,26,Crossable
2,182,27,Crossable
,182,28,Crossable
1,182,29,Crossable
,182,30,Crossable
,182,31,Crossable
,182,32,Crossable
,182,33,Crossable
,182,34,Crossable
,182,35,Crossable
1,182,36,Crossable
,182,37,Crossable
,182,38,Crossable
,182,39,Crossable
,182,40,Crossable
,182,41,Crossable
1,182,42,Crossable
,182,43,Crossable
,182,44,Crossable
,182,45,Crossable
,182,46,Crossable
,182,47,Crossable
,182,48,Crossable
,182,49,Crossable
,182,50,Crossable
,182,51,Crossable
,182,52,Crossable
,182,53,Crossable
,182,54,Crossable
,182,55,Crossable
,182,56,Crossable
,182,57,Crossable
,182,58,Crossable
,182,59,Crossable
,182,60,Crossable
,182,61,Crossable
1,182,62,Crossable
,182,63,Crossable
,182,64,Crossable
,182,65,Crossable
,182,66,Crossable
1,182,67,Crossable
,182,68,Crossable
3,182,69,Crossable
,182,70,Crossable
2,182,71,Crossable
1,182,72,Crossable
2,182,73,Crossable
,182,74,Crossable
1,182,75,Crossable
1,182,76,Crossable
1,182,77,Crossable
2,182,78,Crossable
2,182,79,Crossable
3,182,80,Crossable
2,182,81,Crossable
2,182,82,Crossable
1,182,83,Crossable
1,182,84,Crossable
2,182,85,Crossable
3,182,86,Crossable
3,182,87,Crossable
9,182,88,Crossable
7,182,89,Crossable
9,182,90,Crossable
3,182,91,Crossable
,182,92,Crossable
1,182,93,Crossable
2,182,94,Crossable
1,182,95,Crossable
1,182,96,Crossable
7,182,97,Crossable
3,182,98,Crossable
1,182,99,Crossable
1,182,100,Crossable
1,182,101,Crossable
1,182,102,Crossable
,182,103,Crossable
,182,104,Shelf
,182,105,Shelf
,182,106,Shelf
,182,107,Wall
,182,108,Wall
,183,1,Wall
,183,2,Wall
,183,3,Shelf
,183,4,Shelf
,183,5,Shelf
,183,6,Crossable
,183,7,Crossable
,183,8,Crossable
,183,9,Crossable
,183,10,Crossable
,183,11,Crossable
,183,12,Crossable
3,183,13,Crossable
1,183,14,Shelf
12,183,15,Shelf
2,183,16,Shelf
4,183,17,Crossable
,183,18,Crossable
,183,19,Crossable
4,183,20,Crossable
14,183,21,Crossable
15,183,22,Crossable
4,183,23,Crossable
14,183,24,Shelf
1,183,25,Shelf
3,183,26,Shelf
2,183,27,Shelf
1,183,28,Shelf
,183,29,Shelf
,183,30,Shelf
,183,31,Shelf
,183,32,Shelf
,183,33,Shelf
,183,34,Shelf
,183,35,Shelf
,183,36,Shelf
,183,37,Shelf
,183,38,Shelf
,183,39,Shelf
,183,40,Shelf
,183,41,Shelf
,183,42,Shelf
,183,43,Shelf
,183,44,Shelf
,183,45,Shelf
,183,46,Shelf
,183,47,Shelf
,183,48,Shelf
,183,49,Shelf
,183,50,Shelf
1,183,51,Shelf
,183,52,Shelf
,183,53,Shelf
,183,54,Shelf
,183,55,Shelf
,183,56,Shelf
,183,57,Shelf
,183,58,Shelf
,183,59,Shelf
,183,60,Shelf
,183,61,Shelf
,183,62,Shelf
,183,63,Shelf
,183,64,Shelf
,183,65,Shelf
,183,66,Shelf
,183,67,Shelf
1,183,68,Shelf
1,183,69,Shelf
,183,70,Shelf
1,183,71,Shelf
,183,72,Shelf
2,183,73,Shelf
1,183,74,Shelf
2,183,75,Shelf
,183,76,Shelf
1,183,77,Shelf
,183,78,Shelf
2,183,79,Shelf
,183,80,Shelf
,183,81,Shelf
,183,82,Shelf
3,183,83,Shelf
,183,84,Shelf
1,183,85,Shelf
1,183,86,Crossable
2,183,87,Crossable
3,183,88,Crossable
6,183,89,Crossable
7,183,90,Crossable
5,183,91,Crossable
1,183,92,Crossable
,183,93,Crossable
3,183,94,Shelf
2,183,95,Shelf
2,183,96,Shelf
3,183,97,Crossable
2,183,98,Crossable
1,183,99,Crossable
,183,100,Crossable
,183,101,Crossable
,183,102,Crossable
,183,103,Crossable
,183,104,Shelf
,183,105,Shelf
,183,106,Shelf
,183,107,Wall
,183,108,Wall
,184,1,Wall
,184,2,Wall
,184,3,Shelf
,184,4,Shelf
,184,5,Shelf
,184,6,Crossable
,184,7,Crossable
,184,8,Crossable
,184,9,Crossable
,184,10,Crossable
,184,11,Crossable
,184,12,Crossable
,184,13,Crossable
4,184,14,Shelf
3,184,15,Shelf
3,184,16,Shelf
4,184,17,Crossable
1,184,18,Crossable
2,184,19,Crossable
5,184,20,Crossable
14,184,21,Crossable
8,184,22,Crossable
6,184,23,Crossable
2,184,24,Shelf
,184,25,Shelf
,184,26,Shelf
,184,27,Shelf
,184,28,Shelf
,184,29,Shelf
,184,30,Shelf
,184,31,Shelf
,184,32,Shelf
,184,33,Shelf
,184,34,Shelf
,184,35,Shelf
,184,36,Shelf
,184,37,Shelf
,184,38,Shelf
,184,39,Shelf
,184,40,Shelf
,184,41,Shelf
,184,42,Shelf
,184,43,Shelf
,184,44,Shelf
,184,45,Shelf
,184,46,Shelf
,184,47,Shelf
,184,48,Shelf
,184,49,Shelf
,184,50,Shelf
,184,51,Shelf
,184,52,Shelf
1,184,53,Shelf
,184,54,Shelf
,184,55,Shelf
,184,56,Shelf
,184,57,Shelf
,184,58,Shelf
,184,59,Shelf
,184,60,Shelf
,184,61,Shelf
,184,62,Shelf
,184,63,Shelf
,184,64,Shelf
,184,65,Shelf
,184,66,Shelf
,184,67,Shelf
,184,68,Shelf
,184,69,Shelf
,184,70,Shelf
,184,71,Shelf
1,184,72,Shelf
,184,73,Shelf
,184,74,Shelf
,184,75,Shelf
,184,76,Shelf
,184,77,Shelf
,184,78,Shelf
1,184,79,Shelf
,184,80,Shelf
,184,81,Shelf
,184,82,Shelf
,184,83,Shelf
,184,84,Shelf
,184,85,Shelf
2,184,86,Crossable
2,184,87,Crossable
4,184,88,Crossable
7,184,89,Crossable
13,184,90,Crossable
5,184,91,Crossable
,184,92,Crossable
3,184,93,Crossable
,184,94,Shelf
1,184,95,Shelf
5,184,96,Shelf
5,184,97,Crossable
3,184,98,Crossable
2,184,99,Crossable
,184,100,Crossable
,184,101,Crossable
,184,102,Crossable
,184,103,Crossable
,184,104,Shelf
,184,105,Shelf
,184,106,Shelf
,184,107,Wall
,184,108,Wall
,185,1,Wall
,185,2,Wall
,185,3,Shelf
,185,4,Shelf
,185,5,Shelf
,185,6,Crossable
,185,7,Crossable
,185,8,Crossable
,185,9,Crossable
,185,10,Crossable
,185,11,Crossable
,185,12,Crossable
,185,13,Crossable
3,185,14,Shelf
1,185,15,Shelf
4,185,16,Shelf
1,185,17,Crossable
1,185,18,Crossable
1,185,19,Crossable
8,185,20,Crossable
9,185,21,Crossable
7,185,22,Crossable
9,185,23,Crossable
4,185,24,Shelf
,185,25,Shelf
,185,26,Shelf
,185,27,Shelf
,185,28,Shelf
,185,29,Shelf
,185,30,Shelf
,185,31,Shelf
,185,32,Shelf
,185,33,Shelf
,185,34,Shelf
,185,35,Shelf
,185,36,Shelf
,185,37,Shelf
,185,38,Shelf
,185,39,Shelf
,185,40,Shelf
,185,41,Shelf
,185,42,Shelf
,185,43,Shelf
,185,44,Shelf
,185,45,Shelf
,185,46,Shelf
,185,47,Shelf
,185,48,Shelf
,185,49,Shelf
,185,50,Shelf
,185,51,Shelf
,185,52,Shelf
,185,53,Shelf
,185,54,Shelf
,185,55,Shelf
,185,56,Shelf
,185,57,Shelf
,185,58,Shelf
,185,59,Shelf
,185,60,Shelf
,185,61,Shelf
,185,62,Shelf
,185,63,Shelf
,185,64,Shelf
,185,65,Shelf
,185,66,Shelf
,185,67,Shelf
,185,68,Shelf
,185,69,Shelf
,185,70,Shelf
,185,71,Shelf
,185,72,Shelf
,185,73,Shelf
1,185,74,Shelf
1,185,75,Shelf
,185,76,Shelf
,185,77,Shelf
,185,78,Shelf
,185,79,Shelf
,185,80,Shelf
,185,81,Shelf
,185,82,Shelf
,185,83,Shelf
,185,84,Shelf
,185,85,Shelf
1,185,86,Crossable
1,185,87,Crossable
5,185,88,Crossable
4,185,89,Crossable
10,185,90,Crossable
3,185,91,Crossable
5,185,92,Crossable
1,185,93,Crossable
,185,94,Shelf
1,185,95,Shelf
5,185,96,Shelf
9,185,97,Crossable
,185,98,Crossable
2,185,99,Crossable
2,185,100,Crossable
,185,101,Crossable
1,185,102,Crossable
,185,103,Crossable
,185,104,Shelf
,185,105,Shelf
,185,106,Shelf
,185,107,Wall
,185,108,Wall
,186,1,Wall
,186,2,Wall
,186,3,Shelf
,186,4,Shelf
,186,5,Shelf
,186,6,Crossable
,186,7,Crossable
,186,8,Crossable
,186,9,Crossable
,186,10,Crossable
,186,11,Crossable
,186,12,Crossable
,186,13,Crossable
2,186,14,Shelf
3,186,15,Shelf
4,186,16,Shelf
2,186,17,Crossable
4,186,18,Crossable
11,186,19,Crossable
12,186,20,Crossable
9,186,21,Crossable
8,186,22,Crossable
3,186,23,Crossable
3,186,24,Shelf
,186,25,Shelf
,186,26,Shelf
,186,27,Shelf
,186,28,Shelf
,186,29,Shelf
,186,30,Shelf
,186,31,Shelf
,186,32,Shelf
,186,33,Shelf
,186,34,Shelf
,186,35,Shelf
,186,36,Shelf
,186,37,Shelf
,186,38,Shelf
,186,39,Shelf
,186,40,Shelf
,186,41,Shelf
,186,42,Shelf
,186,43,Shelf
,186,44,Shelf
,186,45,Shelf
,186,46,Shelf
,186,47,Shelf
,186,48,Shelf
,186,49,Shelf
,186,50,Shelf
,186,51,Shelf
,186,52,Shelf
,186,53,Shelf
,186,54,Shelf
,186,55,Shelf
,186,56,Shelf
,186,57,Shelf
,186,58,Shelf
,186,59,Shelf
,186,60,Shelf
,186,61,Shelf
,186,62,Shelf
,186,63,Shelf
,186,64,Shelf
,186,65,Shelf
,186,66,Shelf
,186,67,Shelf
,186,68,Shelf
,186,69,Shelf
,186,70,Shelf
,186,71,Shelf
,186,72,Shelf
,186,73,Shelf
,186,74,Shelf
,186,75,Shelf
,186,76,Shelf
,186,77,Shelf
,186,78,Shelf
,186,79,Shelf
,186,80,Shelf
,186,81,Shelf
,186,82,Shelf
,186,83,Shelf
,186,84,Shelf
,186,85,Shelf
1,186,86,Crossable
3,186,87,Crossable
6,186,88,Crossable
1,186,89,Crossable
5,186,90,Crossable
10,186,91,Crossable
2,186,92,Crossable
1,186,93,Crossable
,186,94,Shelf
1,186,95,Shelf
1,186,96,Shelf
3,186,97,Crossable
1,186,98,Crossable
4,186,99,Crossable
3,186,100,Crossable
,186,101,Crossable
,186,102,Crossable
,186,103,Crossable
,186,104,Shelf
,186,105,Shelf
,186,106,Shelf
,186,107,Wall
,186,108,Wall
,187,1,Wall
,187,2,Wall
,187,3,Crossable
,187,4,Crossable
,187,5,Crossable
,187,6,Crossable
,187,7,Crossable
,187,8,Crossable
,187,9,Crossable
,187,10,Crossable
,187,11,Crossable
,187,12,Crossable
,187,13,Crossable
1,187,14,Shelf
3,187,15,Shelf
6,187,16,Shelf
1,187,17,Crossable
3,187,18,Crossable
10,187,19,Crossable
18,187,20,Crossable
8,187,21,Crossable
4,187,22,Crossable
1,187,23,Crossable
3,187,24,Shelf
1,187,25,Shelf
,187,26,Shelf
,187,27,Shelf
,187,28,Shelf
,187,29,Shelf
,187,30,Shelf
,187,31,Shelf
,187,32,Shelf
,187,33,Shelf
,187,34,Shelf
,187,35,Shelf
,187,36,Shelf
,187,37,Shelf
,187,38,Shelf
,187,39,Shelf
,187,40,Shelf
,187,41,Shelf
,187,42,Shelf
,187,43,Shelf
,187,44,Shelf
,187,45,Shelf
,187,46,Shelf
,187,47,Shelf
,187,48,Shelf
,187,49,Shelf
,187,50,Shelf
,187,51,Shelf
,187,52,Shelf
,187,53,Shelf
,187,54,Shelf
,187,55,Shelf
,187,56,Shelf
,187,57,Shelf
1,187,58,Shelf
,187,59,Shelf
1,187,60,Shelf
,187,61,Shelf
,187,62,Shelf
,187,63,Shelf
,187,64,Shelf
,187,65,Shelf
,187,66,Shelf
,187,67,Shelf
,187,68,Shelf
,187,69,Shelf
,187,70,Shelf
,187,71,Shelf
,187,72,Shelf
,187,73,Shelf
,187,74,Shelf
,187,75,Shelf
,187,76,Shelf
,187,77,Shelf
,187,78,Shelf
,187,79,Shelf
,187,80,Shelf
,187,81,Shelf
,187,82,Shelf
,187,83,Shelf
,187,84,Shelf
,187,85,Shelf
,187,86,Crossable
,187,87,Crossable
2,187,88,Crossable
1,187,89,Crossable
6,187,90,Crossable
3,187,91,Crossable
4,187,92,Crossable
1,187,93,Crossable
,187,94,Shelf
2,187,95,Shelf
5,187,96,Shelf
5,187,97,Crossable
9,187,98,Crossable
3,187,99,Crossable
1,187,100,Crossable
,187,101,Crossable
,187,102,Crossable
,187,103,Crossable
,187,104,Shelf
,187,105,Shelf
,187,106,Shelf
,187,107,Wall
,187,108,Wall
,188,1,Wall
,188,2,Wall
,188,3,Crossable
,188,4,Crossable
,188,5,Crossable
,188,6,Crossable
,188,7,Crossable
,188,8,Crossable
,188,9,Crossable
,188,10,Crossable
,188,11,Crossable
,188,12,Crossable
,188,13,Crossable
,188,14,Shelf
3,188,15,Shelf
11,188,16,Shelf
2,188,17,Crossable
5,188,18,Crossable
12,188,19,Crossable
12,188,20,Crossable
8,188,21,Crossable
7,188,22,Crossable
8,188,23,Crossable
4,188,24,Shelf
6,188,25,Shelf
1,188,26,Shelf
,188,27,Shelf
,188,28,Shelf
,188,29,Shelf
,188,30,Shelf
,188,31,Shelf
,188,32,Shelf
,188,33,Shelf
,188,34,Shelf
,188,35,Shelf
,188,36,Shelf
,188,37,Shelf
,188,38,Shelf
,188,39,Shelf
,188,40,Shelf
,188,41,Shelf
,188,42,Shelf
,188,43,Shelf
,188,44,Shelf
,188,45,Shelf
,188,46,Shelf
,188,47,Shelf
,188,48,Shelf
,188,49,Shelf
,188,50,Shelf
,188,51,Shelf
1,188,52,Shelf
1,188,53,Shelf
,188,54,Shelf
,188,55,Shelf
,188,56,Shelf
1,188,57,Shelf
1,188,58,Shelf
5,188,59,Shelf
1,188,60,Shelf
,188,61,Shelf
,188,62,Shelf
,188,63,Shelf
,188,64,Shelf
,188,65,Shelf
,188,66,Shelf
,188,67,Shelf
,188,68,Shelf
,188,69,Shelf
,188,70,Shelf
,188,71,Shelf
,188,72,Shelf
,188,73,Shelf
,188,74,Shelf
,188,75,Shelf
,188,76,Shelf
,188,77,Shelf
,188,78,Shelf
,188,79,Shelf
,188,80,Shelf
,188,81,Shelf
,188,82,Shelf
,188,83,Shelf
,188,84,Shelf
,188,85,Shelf
1,188,86,Crossable
2,188,87,Crossable
6,188,88,Crossable
6,188,89,Crossable
9,188,90,Crossable
7,188,91,Crossable
4,188,92,Crossable
2,188,93,Crossable
1,188,94,Shelf
4,188,95,Shelf
4,188,96,Shelf
4,188,97,Crossable
5,188,98,Crossable
,188,99,Crossable
,188,100,Crossable
,188,101,Crossable
,188,102,Crossable
,188,103,Crossable
,188,104,Shelf
,188,105,Shelf
,188,106,Shelf
,188,107,Wall
,188,108,Wall
,189,1,Wall
,189,2,Wall
,189,3,Crossable
,189,4,Crossable
,189,5,Crossable
,189,6,Crossable
,189,7,Crossable
,189,8,Crossable
,189,9,Crossable
,189,10,Crossable
,189,11,Crossable
,189,12,Crossable
,189,13,Crossable
,189,14,Crossable
,189,15,Crossable
6,189,16,Crossable
5,189,17,Crossable
2,189,18,Crossable
6,189,19,Crossable
10,189,20,Crossable
12,189,21,Crossable
10,189,22,Crossable
10,189,23,Crossable
2,189,24,Crossable
1,189,25,Crossable
,189,26,Crossable
,189,27,Crossable
,189,28,Crossable
,189,29,Crossable
,189,30,Crossable
,189,31,Crossable
,189,32,Crossable
,189,33,Crossable
,189,34,Crossable
,189,35,Crossable
,189,36,Crossable
,189,37,Crossable
,189,38,Crossable
,189,39,Crossable
,189,40,Crossable
,189,41,Crossable
1,189,42,Crossable
,189,43,Crossable
,189,44,Crossable
,189,45,Crossable
1,189,46,Crossable
,189,47,Crossable
,189,48,Crossable
,189,49,Crossable
,189,50,Crossable
1,189,51,Crossable
,189,52,Crossable
,189,53,Crossable
,189,54,Crossable
,189,55,Crossable
,189,56,Crossable
,189,57,Crossable
,189,58,Crossable
2,189,59,Crossable
,189,60,Crossable
,189,61,Crossable
,189,62,Crossable
,189,63,Crossable
,189,64,Crossable
,189,65,Crossable
,189,66,Crossable
,189,67,Crossable
,189,68,Crossable
,189,69,Crossable
,189,70,Crossable
,189,71,Crossable
,189,72,Crossable
,189,73,Crossable
,189,74,Crossable
,189,75,Crossable
,189,76,Crossable
,189,77,Crossable
,189,78,Crossable
,189,79,Crossable
,189,80,Crossable
,189,81,Crossable
,189,82,Crossable
,189,83,Crossable
,189,84,Crossable
,189,85,Crossable
1,189,86,Crossable
4,189,87,Crossable
5,189,88,Crossable
5,189,89,Crossable
5,189,90,Crossable
8,189,91,Crossable
6,189,92,Crossable
1,189,93,Crossable
2,189,94,Crossable
4,189,95,Crossable
3,189,96,Crossable
4,189,97,Crossable
1,189,98,Crossable
1,189,99,Crossable
,189,100,Crossable
,189,101,Crossable
,189,102,Crossable
,189,103,Crossable
,189,104,Shelf
,189,105,Shelf
,189,106,Shelf
,189,107,Wall
,189,108,Wall
,190,1,Wall
,190,2,Wall
,190,3,Crossable
,190,4,Crossable
,190,5,Crossable
,190,6,Crossable
,190,7,Crossable
,190,8,Crossable
,190,9,Crossable
,190,10,Crossable
,190,11,Crossable
,190,12,Crossable
,190,13,Crossable
,190,14,Crossable
1,190,15,Crossable
2,190,16,Crossable
3,190,17,Crossable
7,190,18,Crossable
4,190,19,Crossable
5,190,20,Crossable
11,190,21,Crossable
11,190,22,Crossable
5,190,23,Crossable
6,190,24,Crossable
7,190,25,Crossable
1,190,26,Crossable
,190,27,Crossable
1,190,28,Crossable
,190,29,Crossable
,190,30,Crossable
,190,31,Crossable
,190,32,Crossable
,190,33,Crossable
,190,34,Crossable
,190,35,Crossable
,190,36,Crossable
,190,37,Crossable
,190,38,Crossable
,190,39,Crossable
,190,40,Crossable
1,190,41,Crossable
,190,42,Crossable
,190,43,Crossable
,190,44,Crossable
,190,45,Crossable
1,190,46,Crossable
1,190,47,Crossable
1,190,48,Crossable
,190,49,Crossable
,190,50,Crossable
1,190,51,Crossable
1,190,52,Crossable
2,190,53,Crossable
,190,54,Crossable
,190,55,Crossable
2,190,56,Crossable
2,190,57,Crossable
2,190,58,Crossable
2,190,59,Crossable
3,190,60,Crossable
,190,61,Crossable
,190,62,Crossable
,190,63,Crossable
,190,64,Crossable
,190,65,Crossable
,190,66,Crossable
,190,67,Crossable
,190,68,Crossable
,190,69,Crossable
,190,70,Crossable
,190,71,Crossable
,190,72,Crossable
,190,73,Crossable
,190,74,Crossable
,190,75,Crossable
,190,76,Crossable
,190,77,Crossable
1,190,78,Crossable
,190,79,Crossable
2,190,80,Crossable
,190,81,Crossable
,190,82,Crossable
,190,83,Crossable
,190,84,Crossable
1,190,85,Crossable
